5007	35	175245
6045	87	525915
6722	90	604980
5254	13	68302
5330	87	463710
7842	24	188208
5222	97	506534
2655	49	130095
3781	1	3781
5761	68	391748
7238	16	115808
6034	32	193088
285	100	28500
2537	38	96406
6333	34	215322
2299	14	32186
6860	84	576240
9955	36	358380
7297	53	386741
4835	27	130545
3877	27	104679
4948	91	450268
2330	77	179410
3949	62	244838
7699	98	754502
2814	50	140700
1296	89	115344
8121	16	129936
8763	7	61341
5304	51	270504
4030	77	310310
6438	9	57942
5949	64	380736
4473	33	147609
1604	94	150776
5875	55	323125
1986	9	17874
4581	44	201564
8428	86	724808
429	62	26598
8242	33	271986
1065	96	102240
2093	92	192556
1121	9	10089
9844	65	639860
5955	39	232245
4030	24	96720
4765	100	476500
8788	93	817284
3227	4	12908
8548	92	786416
5875	6	35250
9927	5	49635
4852	84	407568
8988	53	476364
4482	73	327186
8527	56	477512
6769	7	47383
4734	79	373986
1478	46	67988
4316	75	323700
8453	84	710052
9827	33	324291
8327	87	724449
2458	16	39328
9010	11	99110
658	49	32242
1541	6	9246
5343	64	341952
8941	44	393404
1677	35	58695
1563	3	4689
8971	84	753564
824	38	31312
6224	24	149376
8284	6	49704
9737	68	662116
8887	96	853152
9957	73	726861
8181	25	204525
8770	72	631440
3422	95	325090
2078	50	103900
14	75	1050
1358	90	122220
1754	31	54374
2379	34	80886
3239	14	45346
1650	41	67650
5057	79	399503
6367	34	216478
8415	62	521730
81	74	5994
5669	1	5669
4518	39	176202
2454	33	80982
1043	59	61537
2718	32	86976
840	28	23520
543	22	11946
1689	23	38847
5233	41	214553
5614	85	477190
5420	73	395660
2537	5	12685
5139	90	462510
3821	36	137556
5009	40	200360
858	7	6006
3941	54	212814
4530	64	289920
8665	56	485240
2272	14	31808
8695	32	278240
4117	93	382881
5311	59	313349
1535	6	9210
9875	72	711000
9017	53	477901
4414	16	70624
5774	96	554304
459	96	44064
3109	55	170995
3499	40	139960
6148	75	461100
9344	7	65408
3836	81	310716
6252	62	387624
9395	50	469750
9221	36	331956
4186	46	192556
9319	58	540502
5077	92	467084
2871	41	117711
4490	73	327770
5649	3	16947
6840	62	424080
9862	100	986200
1577	34	53618
3918	78	305604
801	33	26433
8404	47	394988
1274	47	59878
746	7	5222
9604	100	960400
4181	38	158878
4500	36	162000
9512	96	913152
2695	24	64680
3672	72	264384
9669	94	908886
7452	66	491832
5431	74	401894
6461	71	458731
675	4	2700
4735	15	71025
3643	32	116576
6115	50	305750
7796	69	537924
5587	75	419025
6830	98	669340
1192	14	16688
3270	8	26160
908	60	54480
3087	46	142002
3152	28	88256
3903	7	27321
9267	94	871098
7919	58	459302
6343	86	545498
6108	11	67188
73	98	7154
4218	62	261516
4670	21	98070
3051	3	9153
9416	99	932184
27	7	189
1213	33	40029
1312	22	28864
9263	45	416835
6703	25	167575
7157	7	50099
3021	65	196365
9942	10	99420
2154	63	135702
9535	83	791405
7364	97	714308
8016	16	128256
5797	27	156519
3598	89	320222
2944	31	91264
8731	30	261930
3622	100	362200
6268	50	313400
2067	56	115752
9335	88	821480
7948	65	516620
9378	10	93780
2919	94	274386
1910	51	97410
5606	15	84090
3338	30	100140
1054	14	14756
4555	69	314295
4040	82	331280
5701	70	399070
1167	45	52515
9956	48	477888
4377	63	275751
9725	65	632125
1757	91	159887
5215	98	511070
5555	46	255530
675	85	57375
3915	26	101790
3549	96	340704
4031	69	278139
2493	51	127143
8242	71	585182
1938	23	44574
5202	77	400554
9268	64	593152
2073	93	192789
1160	65	75400
5449	9	49041
2895	73	211335
9948	82	815736
6912	56	387072
2705	76	205580
3979	67	266593
172	76	13072
6142	43	264106
4416	87	384192
9290	27	250830
5685	13	73905
4943	9	44487
8868	43	381324
7258	10	72580
3435	85	291975
7392	89	657888
9306	3	27918
6091	93	566463
8399	31	260369
4759	12	57108
591	88	52008
7725	8	61800
6266	39	244374
4968	7	34776
2504	43	107672
3343	82	274126
5487	83	455421
9079	44	399476
2497	64	159808
5297	60	317820
4757	27	128439
4819	41	197579
2977	10	29770
3319	14	46466
3915	81	317115
2481	46	114126
6816	3	20448
5270	31	163370
4075	3	12225
3767	66	248622
4497	72	323784
4771	100	477100
5397	39	210483
4340	79	342860
187	97	18139
3829	50	191450
2327	87	202449
9009	54	486486
9559	24	229416
6682	35	233870
407	92	37444
7981	73	582613
9371	33	309243
307	35	10745
3491	41	143131
27	80	2160
1186	48	56928
7973	66	526218
8648	24	207552
4478	89	398542
1951	84	163884
3781	43	162583
6956	28	194768
9585	66	632610
5120	63	322560
9991	56	559496
5431	80	434480
2753	49	134897
1225	31	37975
8249	48	395952
7136	83	592288
2707	84	227388
3074	7	21518
4905	18	88290
2995	94	281530
558	50	27900
7692	44	338448
9226	47	433622
7132	89	634748
1165	23	26795
5079	12	60948
7782	6	46692
9130	6	54780
5313	4	21252
3595	36	129420
5074	8	40592
1838	78	143364
9054	50	452700
8462	40	338480
6635	15	99525
3344	72	240768
6405	11	70455
1535	57	87495
5686	87	494682
4443	69	306567
921	96	88416
8009	88	704792
33	72	2376
9238	54	498852
7497	29	217413
8909	26	231634
3566	8	28528
353	27	9531
5661	89	503829
6580	23	151340
274	100	27400
9492	67	635964
961	11	10571
2311	67	154837
9695	68	659260
3500	7	24500
6279	16	100464
9320	64	596480
8650	86	743900
1660	62	102920
1393	6	8358
8720	50	436000
1318	91	119938
7581	70	530670
7890	42	331380
9277	82	760714
4086	88	359568
4845	51	247095
9797	72	705384
1697	95	161215
3912	52	203424
110	2	220
6707	95	637165
6504	54	351216
7990	82	655180
1506	94	141564
8734	3	26202
4344	1	4344
9300	20	186000
7032	72	506304
6087	64	389568
5356	2	10712
5080	3	15240
5223	49	255927
7358	70	515060
4370	13	56810
2118	45	95310
1463	89	130207
3912	80	312960
4184	20	83680
6132	57	349524
1285	49	62965
5917	57	337269
4920	53	260760
7555	20	151100
2410	37	89170
8263	78	644514
3816	34	129744
7969	91	725179
8221	54	443934
5959	26	154934
6599	81	534519
7073	81	572913
6903	10	69030
6030	11	66330
2887	22	63514
6779	42	284718
7030	27	189810
9802	20	196040
7915	74	585710
3904	4	15616
1000	22	22000
8092	49	396508
5512	61	336232
3856	38	146528
1389	99	137511
6326	80	506080
7894	34	268396
6052	48	290496
4384	21	92064
5886	73	429678
4245	27	114615
1444	13	18772
5362	13	69706
3227	33	106491
8605	72	619560
3604	97	349588
9301	17	158117
4423	49	216727
7758	83	643914
8547	92	786324
8096	49	396704
7137	60	428220
8273	32	264736
789	27	21303
5272	67	353224
9929	96	953184
9342	14	130788
794	48	38112
2622	41	107502
7983	13	103779
1155	16	18480
834	5	4170
3284	53	174052
5270	11	57970
3537	39	137943
190	17	3230
8692	74	643208
7624	70	533680
518	85	44030
9623	58	558134
5090	96	488640
5308	45	238860
926	62	57412
9137	36	328932
125	72	9000
4777	13	62101
8708	57	496356
1738	20	34760
869	71	61699
3035	45	136575
828	33	27324
6040	96	579840
554	37	20498
6486	11	71346
2079	62	128898
6863	72	494136
5662	22	124564
1602	66	105732
8274	8	66192
138	85	11730
7861	50	393050
9682	66	639012
527	15	7905
8563	14	119882
8429	16	134864
5803	93	539679
4825	19	91675
8778	54	474012
5510	53	292030
6453	76	490428
1374	34	46716
4760	71	337960
5487	64	351168
3626	38	137788
7104	38	269952
2163	50	108150
8679	19	164901
1535	93	142755
3265	1	3265
604	17	10268
1697	65	110305
953	66	62898
8252	98	808696
1902	38	72276
4997	84	419748
1353	64	86592
1672	62	103664
3408	72	245376
2478	71	175938
922	96	88512
798	31	24738
4547	95	431965
4930	61	300730
8686	82	712252
6182	93	574926
9891	79	781389
5697	9	51273
4403	40	176120
576	64	36864
7713	56	431928
4662	91	424242
1945	64	124480
5181	54	279774
3494	77	269038
2388	45	107460
7242	32	231744
7502	18	135036
2666	25	66650
7873	14	110222
629	41	25789
642	6	3852
1937	64	123968
1365	64	87360
291	20	5820
2646	81	214326
7516	74	556184
7072	95	671840
3643	23	83789
4815	72	346680
9914	73	723722
1554	72	111888
391	91	35581
8946	31	277326
1489	69	102741
4410	22	97020
877	51	44727
2639	29	76531
1393	41	57113
9155	17	155635
5946	19	112974
9689	35	339115
9110	68	619480
2924	28	81872
9016	78	703248
9891	90	890190
4943	15	74145
6087	54	328698
502	51	25602
8393	20	167860
1855	29	53795
4111	28	115108
7856	68	534208
5547	93	515871
755	48	36240
933	68	63444
6505	7	45535
165	57	9405
7383	31	228873
8370	65	544050
829	83	68807
5330	58	309140
9707	15	145605
1109	3	3327
6452	96	619392
2202	84	184968
2305	64	147520
1040	2	2080
3063	66	202158
9410	39	366990
1290	4	5160
521	78	40638
966	7	6762
3412	84	286608
3776	18	67968
4750	47	223250
43	1	43
380	98	37240
1498	15	22470
9961	80	796880
991	22	21802
6258	33	206514
8476	73	618748
3459	16	55344
3887	29	112723
5359	52	278668
3213	59	189567
2974	42	124908
6567	64	420288
2530	4	10120
8168	73	596264
4950	83	410850
7361	54	397494
7963	89	708707
6819	80	545520
6811	79	538069
87	31	2697
1108	86	95288
369	46	16974
104	43	4472
7437	55	409035
9435	7	66045
1345	25	33625
4831	80	386480
8795	74	650830
8257	70	577990
4642	33	153186
5176	21	108696
8538	32	273216
864	54	46656
1064	77	81928
3170	12	38040
746	43	32078
9716	12	116592
8846	99	875754
5373	63	338499
5285	49	258965
6936	67	464712
7218	18	129924
4542	61	277062
9129	29	264741
2978	38	113164
6008	82	492656
5776	46	265696
1296	67	86832
9905	24	237720
4316	31	133796
3513	51	179163
7354	33	242682
6179	63	389277
3050	16	48800
2486	84	208824
6361	95	604295
4966	36	178776
1189	96	114144
9594	4	38376
2309	26	60034
4091	84	343644
729	99	72171
2864	21	60144
6508	28	182224
4386	9	39474
5846	79	461834
5887	33	194271
1129	21	23709
9402	42	394884
3618	19	68742
2516	100	251600
1310	75	98250
3560	26	92560
6991	32	223712
2820	94	265080
5729	70	401030
7618	65	495170
6780	5	33900
8484	33	279972
3253	29	94337
4112	92	378304
770	100	77000
2301	19	43719
2066	18	37188
6080	57	346560
3592	86	308912
5665	50	283250
6080	93	565440
7404	31	229524
2382	3	7146
2373	82	194586
7136	100	713600
4570	40	182800
475	31	14725
7205	38	273790
5924	14	82936
2829	67	189543
1318	52	68536
8594	34	292196
6834	47	321198
9069	5	45345
3272	48	157056
5331	94	501114
3961	28	110908
2424	64	155136
2959	48	142032
4455	1	4455
4789	91	435799
4012	53	212636
2079	13	27027
8994	81	728514
2536	19	48184
4699	39	183261
6954	33	229482
7238	38	275044
7969	64	510016
4217	13	54821
1042	96	100032
594	51	30294
2283	31	70773
1348	53	71444
7816	59	461144
5338	27	144126
4829	94	453926
7870	70	550900
569	69	39261
4914	32	157248
8689	97	842833
6960	57	396720
2908	42	122136
9433	9	84897
506	37	18722
2119	16	33904
3198	28	89544
6553	55	360415
5733	80	458640
724	36	26064
3705	61	226005
6155	86	529330
5415	41	222015
5444	60	326640
891	4	3564
9091	96	872736
9972	61	608292
5224	29	151496
250	47	11750
3758	8	30064
8307	59	490113
2306	16	36896
8592	89	764688
6988	44	307472
6761	78	527358
7874	5	39370
3776	41	154816
9002	92	828184
8056	45	362520
5177	90	465930
4805	43	206615
8528	48	409344
320	38	12160
7659	6	45954
8410	15	126150
1328	68	90304
7295	37	269915
8225	59	485275
2494	53	132182
212	93	19716
2926	81	237006
9723	68	661164
2118	88	186384
5894	2	11788
3172	11	34892
9122	80	729760
5340	77	411180
2756	57	157092
1404	5	7020
6232	99	616968
1833	76	139308
6534	92	601128
1196	48	57408
5017	37	185629
9972	53	528516
2947	29	85463
3317	27	89559
9601	55	528055
1396	55	76780
5610	46	258060
6568	48	315264
2546	20	50920
2385	54	128790
7570	38	287660
5719	39	223041
3605	76	273980
1364	2	2728
6682	26	173732
4899	17	83283
6252	49	306348
6929	93	644397
7770	3	23310
1871	74	138454
5682	33	187506
2868	13	37284
7837	95	744515
6026	4	24104
1346	85	114410
5687	90	511830
2201	15	33015
2719	59	160421
8960	41	367360
5947	57	338979
6644	9	59796
7342	29	212918
5718	43	245874
2097	35	73395
4519	40	180760
862	3	2586
7237	38	275006
1496	51	76296
3168	76	240768
5459	46	251114
5934	12	71208
3430	82	281260
2553	62	158286
3944	16	63104
233	99	23067
7157	69	493833
738	46	33948
9774	65	635310
8772	19	166668
9946	33	328218
5841	9	52569
3495	31	108345
4540	50	227000
8154	78	636012
2514	37	93018
2223	85	188955
4759	57	271263
6585	74	487290
1804	6	10824
8828	21	185388
421	60	25260
8915	12	106980
486	87	42282
7616	93	708288
562	76	42712
2551	65	165815
8371	61	510631
9483	30	284490
1038	77	79926
620	36	22320
1250	29	36250
2001	61	122061
8498	86	730828
3324	4	13296
9117	22	200574
2340	96	224640
8138	13	105794
697	87	60639
9946	84	835464
7883	6	47298
5876	5	29380
6912	43	297216
6482	64	414848
7159	76	544084
4033	78	314574
1074	53	56922
623	31	19313
1294	92	119048
1663	47	78161
9424	8	75392
6770	18	121860
319	50	15950
3021	11	33231
3534	30	106020
9329	15	139935
3476	53	184228
1853	4	7412
9453	84	794052
6784	67	454528
5858	9	52722
4393	70	307510
6100	51	311100
8	74	592
4139	17	70363
2013	36	72468
2453	88	215864
5328	28	149184
3693	84	310212
3788	73	276524
1317	32	42144
8645	48	414960
8324	5	41620
5182	78	404196
8836	20	176720
4391	47	206377
2784	88	244992
1627	89	144803
3801	17	64617
6280	80	502400
3309	83	274647
1503	58	87174
7077	69	488313
8535	8	68280
5183	24	124392
7999	66	527934
5442	67	364614
1294	38	49172
7145	65	464425
1545	60	92700
8443	60	506580
676	13	8788
4721	24	113304
112	86	9632
3941	64	252224
6462	73	471726
4685	80	374800
3013	18	54234
4799	16	76784
2534	100	253400
3872	6	23232
6483	94	609402
7178	78	559884
3082	44	135608
4253	47	199891
305	27	8235
564	10	5640
3924	53	207972
3287	41	134767
3808	73	277984
429	3	1287
4479	52	232908
8238	75	617850
6878	31	213218
9040	95	858800
3020	30	90600
9947	96	954912
2228	72	160416
7281	54	393174
1449	16	23184
9938	18	178884
4232	6	25392
2738	82	224516
5789	61	353129
2193	96	210528
3254	27	87858
9869	78	769782
7737	82	634434
5225	47	245575
1145	43	49235
4029	42	169218
7179	40	287160
3669	95	348555
1103	10	11030
4718	26	122668
2486	47	116842
4308	68	292944
5160	71	366360
4874	10	48740
3072	71	218112
548	64	35072
9690	5	48450
4059	75	304425
8526	93	792918
2044	97	198268
3551	61	216611
3838	8	30704
51	76	3876
138	12	1656
8459	49	414491
3707	10	37070
9513	81	770553
7663	47	360161
5062	26	131612
5624	82	461168
9606	62	595572
4461	93	414873
6592	86	566912
6725	52	349700
7806	88	686928
4791	14	67074
4844	87	421428
2089	49	102361
6138	23	141174
6049	46	278254
7084	98	694232
5544	66	365904
7772	33	256476
1272	29	36888
5746	69	396474
970	54	52380
3070	55	168850
4651	97	451147
3953	14	55342
4782	18	86076
147	96	14112
3119	50	155950
8204	53	434812
9887	44	435028
7436	60	446160
8941	46	411286
5693	45	256185
1119	35	39165
7693	24	184632
6301	35	220535
9289	73	678097
8794	24	211056
2703	35	94605
2024	67	135608
4822	69	332718
8418	50	420900
6380	16	102080
9962	46	458252
6746	99	667854
8928	42	374976
5786	79	457094
8704	15	130560
2355	99	233145
4946	1	4946
2216	13	28808
3489	16	55824
8520	23	195960
3867	13	50271
5729	59	338011
7881	6	47286
2698	64	172672
5522	91	502502
7837	55	431035
3663	46	168498
5335	26	138710
8767	12	105204
461	75	34575
2602	29	75458
7295	76	554420
2865	96	275040
8797	64	563008
1018	74	75332
8638	49	423262
8542	44	375848
777	65	50505
4920	35	172200
2724	5	13620
2553	6	15318
5928	63	373464
5146	13	66898
8809	40	352360
2386	93	221898
1384	50	69200
2087	87	181569
2538	50	126900
8192	14	114688
1308	93	121644
8654	100	865400
4096	72	294912
4314	49	211386
3620	93	336660
8348	64	534272
9679	10	96790
6907	57	393699
7120	21	149520
6872	60	412320
5967	93	554931
5200	74	384800
4247	73	310031
6032	68	410176
2241	43	96363
8122	36	292392
3435	68	233580
3495	76	265620
3973	79	313867
2405	76	182780
7046	8	56368
3939	68	267852
1657	9	14913
2334	88	205392
2901	93	269793
4707	89	418923
8465	100	846500
6221	28	174188
7195	23	165485
9498	95	902310
6479	77	498883
2986	100	298600
4397	65	285805
7447	84	625548
4292	99	424908
5965	14	83510
608	100	60800
8065	23	185495
753	4	3012
1044	37	38628
9605	58	557090
2524	81	204444
5659	88	497992
783	29	22707
1000	3	3000
2292	75	171900
7902	53	418806
7395	24	177480
1760	49	86240
671	61	40931
4696	67	314632
7393	54	399222
6543	55	359865
7570	73	552610
5857	87	509559
951	55	52305
4366	35	152810
3533	1	3533
2221	44	97724
2882	33	95106
4597	52	239044
701	26	18226
453	81	36693
4800	23	110400
2939	55	161645
8268	77	636636
2109	57	120213
2940	87	255780
1119	6	6714
5949	70	416430
9125	70	638750
2439	35	85365
376	60	22560
3518	26	91468
288	65	18720
5820	49	285180
1575	66	103950
7386	21	155106
4618	22	101596
4243	76	322468
7659	26	199134
5193	98	508914
8172	82	670104
8422	93	783246
8644	44	380336
6268	78	488904
1272	88	111936
1262	17	21454
4679	48	224592
4248	50	212400
1180	1	1180
9854	28	275912
6590	73	481070
4784	13	62192
9428	91	857948
8767	71	622457
1538	40	61520
6857	98	671986
2094	53	110982
9003	8	72024
9651	53	511503
8509	10	85090
3979	98	389942
2573	87	223851
4551	69	314019
3627	58	210366
6890	35	241150
8488	35	297080
724	33	23892
4689	2	9378
2299	35	80465
7241	39	282399
7417	41	304097
3550	96	340800
9377	26	243802
251	91	22841
7824	88	688512
9952	19	189088
8532	26	221832
463	31	14353
9348	41	383268
8816	63	555408
7573	74	560402
9719	83	806677
576	45	25920
8450	29	245050
7865	57	448305
6714	53	355842
9789	3	29367
4794	92	441048
2818	51	143718
8195	7	57365
3806	82	312092
2447	24	58728
674	30	20220
5421	1	5421
7001	43	301043
6261	46	288006
1542	60	92520
2871	22	63162
389	14	5446
4995	83	414585
7012	18	126216
3536	69	243984
1975	84	165900
5969	48	286512
3376	42	141792
5436	72	391392
2312	79	182648
9520	30	285600
794	50	39700
3010	78	234780
9180	93	853740
2369	8	18952
5252	53	278356
2842	57	161994
6562	79	518398
3896	36	140256
9547	75	716025
376	16	6016
5764	64	368896
6316	92	581072
510	18	9180
6323	29	183367
9637	59	568583
5810	5	29050
787	89	70043
8227	100	822700
8093	6	48558
691	34	23494
5838	36	210168
8988	25	224700
1371	29	39759
5975	10	59750
319	64	20416
2442	61	148962
2698	88	237424
5225	33	172425
512	16	8192
6032	2	12064
7393	19	140467
582	82	47724
665	89	59185
8148	88	717024
9407	89	837223
2104	53	111512
2374	11	26114
7647	38	290586
3979	37	147223
4664	43	200552
9975	72	718200
382	27	10314
5866	57	334362
5883	64	376512
7156	20	143120
6530	46	300380
3760	72	270720
2730	45	122850
5923	9	53307
3183	54	171882
9719	53	515107
577	21	12117
6382	83	529706
5839	4	23356
1847	6	11082
4660	19	88540
7611	51	388161
4496	35	157360
650	4	2600
9857	79	778703
2296	64	146944
2357	61	143777
3501	51	178551
481	95	45695
5967	37	220779
4756	57	271092
8954	54	483516
7781	54	420174
3559	37	131683
5698	55	313390
4124	4	16496
7229	18	130122
5400	18	97200
5214	61	318054
2106	51	107406
3858	45	173610
1460	63	91980
459	50	22950
1303	10	13030
4387	73	320251
4606	92	423752
2958	36	106488
4478	8	35824
8896	81	720576
4360	46	200560
3445	85	292825
4953	7	34671
221	4	884
2401	55	132055
6405	46	294630
508	3	1524
8911	20	178220
6478	94	608932
6931	78	540618
312	14	4368
5052	50	252600
462	81	37422
8478	50	423900
8750	74	647500
2980	32	95360
1970	65	128050
1596	70	111720
7100	19	134900
7278	96	698688
7253	37	268361
4010	78	312780
3947	30	118410
9730	5	48650
2293	67	153631
8207	27	221589
7980	33	263340
7524	85	639540
1271	61	77531
3384	1	3384
3379	64	216256
3133	54	169182
2790	48	133920
2274	99	225126
6547	96	628512
9393	39	366327
3236	35	113260
1562	72	112464
6326	13	82238
7609	87	661983
7954	59	469286
1226	60	73560
9078	88	798864
4377	4	17508
4754	78	370812
373	82	30586
4126	36	148536
3483	70	243810
8237	58	477746
6808	48	326784
5310	63	334530
8586	86	738396
9605	2	19210
5730	60	343800
1441	34	48994
4553	94	427982
9157	58	531106
5330	83	442390
4531	98	444038
8586	93	798498
7469	90	672210
7418	16	118688
2467	10	24670
8513	8	68104
6659	54	359586
5489	20	109780
1523	41	62443
516	12	6192
4225	63	266175
7061	57	402477
9587	17	162979
5062	88	445456
7395	4	29580
6981	20	139620
100	56	5600
1212	76	92112
4528	87	393936
9166	70	641620
9533	77	734041
7700	62	477400
3002	32	96064
8163	46	375498
7266	87	632142
5654	15	84810
4927	28	137956
7158	46	329268
4332	23	99636
3260	18	58680
2615	3	7845
3654	28	102312
5810	49	284690
285	4	1140
3498	95	332310
7335	31	227385
7132	51	363732
9225	2	18450
8227	74	608798
4660	55	256300
6069	4	24276
6986	10	69860
3032	42	127344
5511	74	407814
6366	88	560208
9092	90	818280
9013	28	252364
1697	49	83153
7613	20	152260
5163	12	61956
1436	25	35900
4144	86	356384
7536	34	256224
8704	58	504832
758	34	25772
1257	69	86733
3680	83	305440
7825	68	532100
2388	34	81192
4078	88	358864
2108	32	67456
7737	12	92844
5917	95	562115
5946	36	214056
1419	12	17028
4643	29	134647
3609	88	317592
1424	12	17088
2157	2	4314
6909	30	207270
3493	82	286426
9744	72	701568
6410	76	487160
3887	88	342056
906	80	72480
7554	31	234174
1135	53	60155
4137	71	293727
4728	1	4728
584	62	36208
1193	53	63229
9003	49	441147
4015	5	20075
5948	62	368776
555	29	16095
9088	41	372608
1023	89	91047
1223	75	91725
6402	52	332904
6233	74	461242
3076	38	116888
324	43	13932
9081	45	408645
1265	39	49335
4544	19	86336
9957	58	577506
7077	90	636930
540	11	5940
9388	65	610220
7264	100	726400
9346	64	598144
3993	4	15972
5186	53	274858
7804	16	124864
327	41	13407
8898	35	311430
7826	93	727818
7615	70	533050
3684	89	327876
717	83	59511
730	7	5110
3967	79	313393
9635	46	443210
8899	91	809809
997	62	61814
8967	4	35868
2517	30	75510
714	78	55692
8177	86	703222
9293	86	799198
2557	82	209674
1908	4	7632
7416	96	711936
7292	12	87504
8404	81	680724
9330	92	858360
8684	33	286572
6942	84	583128
7805	59	460495
7343	89	653527
2006	64	128384
9146	46	420716
9271	99	917829
2228	75	167100
8380	16	134080
5953	10	59530
9715	79	767485
1321	72	95112
7386	87	642582
8232	58	477456
6623	76	503348
4926	54	266004
860	19	16340
3627	87	315549
7710	10	77100
7468	98	731864
7281	67	487827
4242	66	279972
6476	65	420940
4001	49	196049
7994	100	799400
5794	78	451932
7818	72	562896
4841	53	256573
5730	31	177630
995	24	23880
636	60	38160
7662	15	114930
7789	13	101257
162	56	9072
2260	77	174020
5218	96	500928
4247	95	403465
6095	8	48760
5931	1	5931
5581	40	223240
52	14	728
1635	79	129165
8492	65	551980
3075	43	132225
9550	41	391550
6578	2	13156
9991	43	429613
1683	78	131274
5530	19	105070
3282	78	255996
9478	86	815108
7333	38	278654
7961	35	278635
4449	39	173511
3525	1	3525
7819	36	281484
1406	95	133570
1448	99	143352
5932	46	272872
4123	55	226765
8594	8	68752
5669	86	487534
4941	74	365634
6367	5	31835
9200	97	892400
8263	87	718881
8150	56	456400
2403	62	148986
9024	69	622656
5	26	130
6884	79	543836
6128	83	508624
7280	76	553280
8191	33	270303
2101	24	50424
8695	7	60865
3016	44	132704
9281	80	742480
1718	57	97926
8430	10	84300
5298	67	354966
9597	35	335895
2290	21	48090
9561	14	133854
8855	96	850080
3865	58	224170
7392	100	739200
4030	47	189410
7570	23	174110
7885	97	764845
4536	66	299376
367	76	27892
945	97	91665
5512	27	148824
5297	40	211880
3583	6	21498
637	32	20384
4044	30	121320
5183	37	191771
4242	41	173922
3172	82	260104
9777	6	58662
8101	39	315939
5237	57	298509
6030	32	192960
5344	6	32064
9703	58	562774
8120	7	56840
5360	37	198320
3313	7	23191
7575	69	522675
1253	83	103999
79	53	4187
1140	53	60420
8903	54	480762
9301	21	195321
3491	91	317681
2641	16	42256
2887	79	228073
7265	90	653850
1002	27	27054
9485	8	75880
8322	77	640794
1354	37	50098
1239	47	58233
4340	89	386260
1566	56	87696
7028	17	119476
892	82	73144
6908	98	676984
3551	63	223713
1873	71	132983
5288	46	243248
8635	82	708070
2394	60	143640
7094	34	241196
8510	66	561660
4102	69	283038
4186	55	230230
515	55	28325
126	49	6174
4240	17	72080
451	13	5863
3337	14	46718
9437	3	28311
1140	30	34200
6455	31	200105
31	18	558
7528	87	654936
9920	100	992000
4566	71	324186
3320	31	102920
3596	75	269700
9910	78	772980
2881	5	14405
3208	31	99448
5282	75	396150
4700	58	272600
8717	81	706077
7077	82	580314
8283	83	687489
1143	48	54864
1231	12	14772
6483	88	570504
9840	65	639600
8683	45	390735
3419	21	71799
7484	71	531364
9427	74	697598
4798	24	115152
7821	81	633501
5316	32	170112
5455	1	5455
8838	42	371196
8054	60	483240
2327	64	148928
4133	35	144655
1077	54	58158
4644	76	352944
4125	45	185625
3964	29	114956
8892	74	658008
4813	64	308032
4400	43	189200
3773	92	347116
6549	16	104784
7206	19	136914
4698	27	126846
1882	36	67752
6835	100	683500
9453	92	869676
6274	36	225864
2633	74	194842
8952	73	653496
4912	31	152272
1763	89	156907
5887	7	41209
6261	8	50088
7034	7	49238
4940	9	44460
9861	15	147915
2402	71	170542
3355	72	241560
9730	53	515690
638	66	42108
5174	1	5174
5727	15	85905
3678	84	308952
8801	27	237627
5639	38	214282
5708	75	428100
2591	16	41456
8059	89	717251
2295	51	117045
9515	73	694595
5901	94	554694
8726	84	732984
6445	21	135345
5404	62	335048
7320	61	446520
2740	25	68500
6134	85	521390
3944	99	390456
6829	28	191212
2442	25	61050
6460	82	529720
9872	91	898352
9747	80	779760
7905	21	166005
3026	75	226950
9279	90	835110
6798	81	550638
7232	33	238656
87	27	2349
9419	75	706425
8680	22	190960
9902	49	485198
628	39	24492
4626	75	346950
6594	71	468174
9927	31	307737
5221	98	511658
2107	50	105350
7731	1	7731
7011	8	56088
7433	63	468279
9686	43	416498
4296	70	300720
7475	44	328900
9556	69	659364
1791	83	148653
9055	17	153935
3050	97	295850
5542	77	426734
7142	22	157124
4746	71	336966
5192	100	519200
6869	73	501437
4935	47	231945
7311	20	146220
5359	48	257232
8238	51	420138
8976	26	233376
1964	65	127660
6918	16	110688
3347	88	294536
9757	25	243925
405	29	11745
2086	60	125160
484	93	45012
8085	53	428505
6298	33	207834
5198	32	166336
576	2	1152
7769	79	613751
2081	32	66592
2633	4	10532
8174	17	138958
2854	2	5708
8062	98	790076
1660	15	24900
8483	15	127245
3812	89	339268
4225	59	249275
4836	48	232128
5127	30	153810
9940	15	149100
6198	52	322296
4594	68	312392
5273	24	126552
4664	74	345136
5492	73	400916
7673	37	283901
8908	6	53448
3805	70	266350
300	55	16500
8380	88	737440
6883	22	151426
7672	12	92064
8091	26	210366
5819	33	192027
5430	58	314940
4646	17	78982
899	93	83607
8404	62	521048
1604	31	49724
3526	71	250346
366	13	4758
763	93	70959
1728	46	79488
6245	21	131145
34	47	1598
812	70	56840
6819	85	579615
8027	50	401350
993	39	38727
8130	65	528450
9606	28	268968
8052	6	48312
2017	65	131105
6677	37	247049
9525	3	28575
718	99	71082
1404	15	21060
9167	32	293344
6050	55	332750
5161	61	314821
39	60	2340
3003	69	207207
4458	11	49038
1769	55	97295
4877	100	487700
1875	45	84375
2677	100	267700
4988	47	234436
6384	17	108528
8316	60	498960
1870	91	170170
5802	33	191466
516	50	25800
6408	66	422928
383	16	6128
2652	5	13260
7544	57	430008
7282	21	152922
6686	91	608426
7454	16	119264
8952	94	841488
6047	17	102799
